uid,city,列1,year,各省环保项目信贷总额(亿元),各省信贷总额(亿元),绿色信贷,绿色债券发行总额（亿元),所有债券发行总额（亿元）,绿色债券,环境污染治理投资亿元,GDP（亿元）,绿色投资,财政环境保护支出（亿元）,总保费支出（亿元）,绿色保险,碳交易用能权交易排污权交易亿元,权益市场交易总额亿元,绿色权益,绿色基金总市值亿元,所有基金总市值亿元,绿色基金,碳排放量(万吨),GDP（亿元）2,碳金融,绿色金融指数
,湖南省,,2012,160.390,4042.950,0.040,391.560,3495.970,0.112,1491.510,22154.200,0.067,109.430,2280.360,0.048,261.590,4449.290,0.059,21.520,398.860,0.054,36614.398,22154.200,1.653,0.382
,湖南省,,2013,141.510,3887.790,0.036,431.990,3790.370,0.114,1386.560,24621.700,0.056,128.670,2275.430,0.057,235.490,4318.420,0.055,18.900,359.420,0.053,35468.398,24621.700,1.441,0.212
,湖南省,,2014,159.480,3904.280,0.041,471.390,4048.460,0.116,1236.700,27037.300,0.046,137.490,2120.000,0.065,258.280,4670.450,0.055,18.810,358.370,0.052,39188.398,27037.300,1.449,0.236
,湖南省,,2015,179.100,4468.130,0.040,517.230,4129.000,0.125,1534.730,28902.200,0.053,149.000,2361.720,0.063,284.440,4583.210,0.062,24.650,426.010,0.058,41062.000,28902.200,1.421,0.335
,湖南省,,2016,157.170,4142.860,0.038,531.280,4404.020,0.121,1399.520,31551.400,0.044,170.850,2482.140,0.069,305.480,4997.770,0.061,23.810,436.760,0.055,40644.000,31551.400,1.288,0.149
,湖南省,,2017,188.600,4506.440,0.042,554.280,4350.940,0.127,2008.680,33903.000,0.059,173.280,2581.990,0.067,342.020,5387.370,0.063,26.270,419.150,0.063,40855.398,33903.000,1.205,0.257
,湖南省,,2018,192.060,4603.680,0.042,558.060,4178.730,0.134,1856.870,36425.800,0.051,190.890,2443.490,0.078,345.490,4918.380,0.070,27.390,428.980,0.064,41458.000,36425.800,1.138,0.295
,湖南省,,2019,201.480,4185.860,0.048,591.330,4319.950,0.137,2263.950,39752.100,0.057,242.680,2858.170,0.085,372.920,5448.160,0.068,26.530,455.250,0.058,43859.398,39752.100,1.103,0.279
,湖南省,,2020,206.310,4686.220,0.044,684.060,4874.580,0.140,2380.020,41781.500,0.057,245.580,2908.600,0.084,387.720,5437.130,0.071,26.900,432.210,0.062,42056.000,41781.500,1.007,0.271
,湖南省,,2021,250.990,4891.150,0.051,640.740,4428.470,0.145,1935.730,46063.100,0.042,194.620,3399.630,0.057,442.370,5986.090,0.074,34.110,497.460,0.069,44329.199,46063.100,0.962,0.324
,湖南省,,2022,256.900,4992.950,0.051,647.600,4540.880,0.143,1968.470,48670.400,0.042,197.610,3473.630,0.057,449.040,6144.640,0.073,34.490,501.010,0.069,42831.602,48670.400,0.880,0.329
,湖南省,,2023,263.050,5048.870,0.052,659.490,4670.560,0.141,2028.170,50012.900,0.042,203.570,3543.860,0.057,451.740,6207.110,0.073,35.430,513.620,0.069,41334.004,50012.900,0.826,0.330
,甘肃省,,2000,64.370,2537.030,0.025,170.960,2361.180,0.072,481.020,983.360,0.489,20.120,1323.880,0.015,96.390,2618.230,0.037,7.940,234.030,0.034,20972.000,983.360,21.327,0.407
,甘肃省,,2001,49.310,2229.620,0.022,175.430,2395.970,0.073,538.910,1125.370,0.479,26.610,1337.770,0.020,107.160,2893.750,0.037,7.610,237.220,0.032,23457.000,1125.370,20.844,0.280
,甘肃省,,2002,64.480,2632.390,0.024,192.650,2532.210,0.076,712.560,1232.030,0.578,29.130,1862.660,0.016,118.890,3106.790,0.038,8.430,250.910,0.034,26048.000,1232.030,21.142,0.273
,甘肃省,,2003,66.030,2563.530,0.026,214.500,2750.870,0.078,695.880,1399.830,0.497,29.710,1717.220,0.017,126.850,3188.920,0.040,8.830,243.630,0.036,27204.400,1399.830,19.434,0.272
,甘肃省,,2004,91.910,2947.100,0.031,280.400,3138.070,0.089,930.200,1688.490,0.551,32.320,1730.280,0.019,151.200,3220.660,0.047,11.530,305.130,0.038,26616.000,1688.490,15.763,0.500
,甘肃省,,2005,91.450,3044.300,0.030,240.480,2807.670,0.086,862.280,1933.980,0.446,49.600,1966.750,0.025,153.510,3492.610,0.044,10.380,265.810,0.039,27295.000,1933.980,14.113,0.360
,甘肃省,,2006,81.390,2964.560,0.027,257.890,2969.330,0.087,905.340,2276.700,0.398,32.790,1758.250,0.019,146.920,3442.200,0.043,10.130,270.660,0.037,26702.000,2276.700,11.728,0.163
,甘肃省,,2007,109.240,3330.580,0.033,323.470,3384.300,0.096,1036.020,2702.400,0.383,33.600,1755.790,0.019,198.060,4066.290,0.049,13.940,312.390,0.045,30213.000,2702.400,11.180,0.386
,甘肃省,,2008,121.990,3571.160,0.034,316.190,3189.560,0.099,1107.230,3166.820,0.350,46.850,2174.350,0.022,196.860,3914.540,0.050,14.300,328.450,0.044,30531.199,3166.820,9.641,0.359
,甘肃省,,2009,125.930,3594.890,0.035,319.320,3233.870,0.099,959.690,3387.560,0.283,53.150,1939.470,0.027,182.630,3677.960,0.050,14.730,328.640,0.045,30844.400,3387.560,9.105,0.245
,甘肃省,,2010,129.810,3413.930,0.038,418.160,3876.140,0.108,1367.770,4120.750,0.332,68.310,1965.200,0.035,219.390,4093.850,0.054,16.010,339.960,0.047,30486.000,4120.750,7.398,0.378
,甘肃省,,2011,153.020,3879.280,0.039,441.900,3944.000,0.112,1343.560,5020.370,0.268,84.990,2488.430,0.034,231.940,4078.840,0.057,18.570,351.930,0.053,31403.000,5020.370,6.255,0.412
,甘肃省,,2012,146.570,3896.080,0.038,425.290,3750.780,0.113,1353.910,5650.200,0.240,72.000,2263.680,0.032,296.310,4801.270,0.062,21.870,395.590,0.055,36537.602,5650.200,6.467,0.410
,甘肃省,,2013,161.240,4091.380,0.039,437.410,3953.060,0.111,1582.720,6330.690,0.250,69.820,2166.550,0.032,264.120,4391.300,0.060,18.660,352.650,0.053,37105.199,6330.690,5.861,0.287
,甘肃省,,2014,180.660,4327.560,0.042,488.050,4005.590,0.122,1486.260,6836.820,0.217,73.210,2198.900,0.033,293.630,4922.470,0.060,21.700,373.190,0.058,34272.000,6836.820,5.013,0.388
,甘肃省,,2015,161.100,4201.610,0.038,453.450,3799.430,0.119,1637.970,6790.320,0.241,95.350,2875.930,0.033,265.040,4449.990,0.060,20.870,366.080,0.057,35763.000,6790.320,5.267,0.278
,甘肃省,,2016,183.110,4094.570,0.045,551.910,4194.340,0.132,1713.670,7200.370,0.238,95.250,2510.680,0.038,337.200,5390.830,0.063,25.720,418.580,0.061,38440.801,7200.370,5.339,0.418
,甘肃省,,2017,191.320,4527.390,0.042,583.170,4453.280,0.131,1793.190,7459.900,0.240,102.200,3114.460,0.033,330.530,5125.840,0.064,24.830,424.990,0.058,42698.000,7459.900,5.724,0.276
,甘肃省,,2018,199.390,4789.550,0.042,634.450,4663.300,0.136,2023.610,8246.070,0.245,127.820,2536.310,0.050,381.230,5421.620,0.070,25.220,443.090,0.057,40568.801,8246.070,4.920,0.281
,甘肃省,,2019,239.650,4753.710,0.050,610.960,4499.750,0.136,2037.170,8718.300,0.234,106.520,2852.390,0.037,370.510,5445.780,0.068,31.900,496.980,0.064,44530.199,8718.300,5.108,0.364
,甘肃省,,2020,211.830,4853.020,0.044,646.290,4689.140,0.138,1776.690,9016.700,0.197,114.030,3163.600,0.036,396.330,5614.570,0.071,26.250,423.170,0.062,43704.000,9016.700,4.847,0.247
,甘肃省,,2021,237.140,5171.430,0.046,762.490,5075.680,0.150,2578.090,10243.300,0.252,82.100,3514.140,0.023,435.240,5460.470,0.080,31.610,485.910,0.065,42049.602,10243.300,4.105,0.378
,甘肃省,,2022,239.790,5240.010,0.046,787.890,5119.350,0.154,2590.660,11201.600,0.248,84.660,3561.280,0.024,438.080,5598.180,0.078,32.300,486.780,0.066,46737.602,11201.600,4.172,0.372
,甘肃省,,2023,241.170,5337.440,0.045,809.010,5202.720,0.155,2644.500,11863.800,0.248,86.580,3588.880,0.024,446.840,5697.640,0.078,32.460,488.810,0.066,51425.602,11863.800,4.335,0.382
,福建省,,2000,53.390,2395.030,0.022,176.070,2538.210,0.069,481.010,3920.070,0.123,3.280,1274.190,0.003,98.230,2681.810,0.037,7.530,248.230,0.030,21164.000,3920.070,5.399,0.215
,福建省,,2001,56.200,2454.470,0.023,192.400,2590.860,0.074,658.960,4072.850,0.162,3.170,1506.870,0.002,116.070,3058.900,0.038,7.620,244.870,0.031,21252.000,4072.850,5.218,0.191
,福建省,,2002,75.990,2661.990,0.029,196.610,2536.880,0.078,679.110,4467.550,0.152,4.060,1801.230,0.002,119.570,3069.190,0.039,9.080,254.070,0.036,22008.801,4467.550,4.926,0.336
,福建省,,2003,68.590,2465.440,0.028,197.380,2563.150,0.077,724.850,4983.670,0.145,5.290,1786.710,0.003,126.850,3065.910,0.041,10.760,284.110,0.038,24315.600,4983.670,4.879,0.275
,福建省,,2004,94.110,3059.210,0.031,243.020,2888.740,0.084,723.000,5763.350,0.125,5.490,1636.670,0.003,149.540,3207.860,0.047,10.690,280.140,0.038,26462.400,5763.350,4.591,0.320
,福建省,,2005,91.570,3046.750,0.030,283.670,3154.270,0.090,869.030,6554.690,0.133,5.140,1707.350,0.003,163.860,3588.670,0.046,10.710,273.930,0.039,28845.000,6554.690,4.401,0.278
,福建省,,2006,78.020,2865.350,0.027,247.000,2800.140,0.088,917.760,7583.850,0.121,6.590,1951.350,0.003,156.000,3571.220,0.044,10.750,279.850,0.038,29515.199,7583.850,3.892,0.106
,福建省,,2007,103.180,2951.160,0.035,317.350,3314.060,0.096,944.540,9248.530,0.102,9.700,2276.190,0.004,174.870,3589.310,0.049,15.750,348.880,0.045,27183.600,9248.530,2.939,0.327
,福建省,,2008,127.200,3587.920,0.035,377.290,3629.630,0.104,1152.050,10823.000,0.106,14.030,2240.220,0.006,198.770,3703.240,0.054,16.200,356.400,0.045,28453.600,10823.000,2.629,0.400
,福建省,,2009,122.310,3531.680,0.035,373.990,3649.130,0.102,1203.250,12236.500,0.098,33.830,2083.140,0.016,210.400,4137.870,0.051,18.120,371.920,0.049,31865.199,12236.500,2.604,0.251
,福建省,,2010,115.680,3154.890,0.037,357.590,3400.830,0.105,1119.900,14737.100,0.076,39.790,2519.250,0.016,209.970,4127.910,0.051,16.860,356.920,0.047,34902.000,14737.100,2.368,0.234
,福建省,,2011,127.060,3415.860,0.037,352.020,3281.990,0.107,1119.530,17560.200,0.064,37.950,2285.270,0.017,212.820,3903.750,0.055,15.030,324.840,0.046,32153.199,17560.200,1.831,0.216
,福建省,,2012,139.550,3747.920,0.037,403.610,3726.660,0.108,1159.840,19701.800,0.059,48.600,2267.060,0.021,238.790,4349.810,0.055,16.970,368.610,0.046,34630.398,19701.800,1.758,0.144
,福建省,,2013,146.670,3668.270,0.040,500.820,4191.790,0.119,1449.410,21868.500,0.066,58.600,2465.760,0.024,287.620,4521.520,0.064,20.380,362.990,0.056,38266.801,21868.500,1.750,0.394
,福建省,,2014,178.350,4288.820,0.042,461.100,3758.860,0.123,1628.220,24055.800,0.068,61.800,2844.820,0.022,291.980,4902.140,0.060,24.910,443.620,0.056,38943.602,24055.800,1.619,0.317
,福建省,,2015,148.810,4203.710,0.035,432.440,3652.850,0.118,1382.710,25979.800,0.053,95.570,2338.840,0.041,295.100,4920.310,0.060,21.170,376.640,0.056,39116.000,25979.800,1.506,0.195
,福建省,,2016,156.850,3840.810,0.041,500.520,4019.770,0.125,1744.150,28810.600,0.061,130.350,2739.750,0.048,328.340,4853.150,0.068,22.470,396.590,0.057,42264.000,28810.600,1.467,0.264
,福建省,,2017,203.320,4751.430,0.043,535.250,4062.880,0.132,1906.460,32182.100,0.059,120.650,3161.780,0.038,319.730,4875.610,0.066,25.300,431.440,0.059,37680.801,32182.100,1.171,0.274
,福建省,,2018,167.690,3975.500,0.042,589.580,4526.430,0.130,1522.660,35804.000,0.043,124.040,2398.440,0.052,309.060,4795.330,0.064,24.300,401.030,0.061,43783.602,35804.000,1.223,0.167
,福建省,,2019,222.000,4559.180,0.049,695.420,4883.190,0.142,2456.140,42395.000,0.058,179.550,3040.300,0.059,403.010,5418.120,0.074,29.140,478.790,0.061,42720.602,42395.000,1.008,0.353
,福建省,,2020,232.750,5093.170,0.046,612.510,4393.160,0.139,2195.650,43903.900,0.050,156.420,3135.380,0.050,399.910,5400.930,0.074,28.870,450.010,0.064,41624.000,43903.900,0.948,0.287
,福建省,,2021,216.510,4896.790,0.044,623.420,4322.070,0.144,2048.290,48810.400,0.042,139.970,3046.820,0.046,368.070,5319.860,0.069,33.140,493.730,0.067,46953.199,48810.400,0.962,0.208
,福建省,,2022,219.480,5050.900,0.043,639.560,4347.550,0.147,2055.490,53109.900,0.042,140.090,3072.680,0.046,380.240,5339.550,0.071,33.330,499.150,0.067,45922.801,53109.900,0.865,0.222
,福建省,,2023,219.410,5054.800,0.043,640.420,4436.940,0.144,2112.210,54355.100,0.042,142.800,3135.390,0.046,390.120,5392.260,0.072,34.380,508.900,0.068,44892.402,54355.100,0.826,0.221
,西藏自治区,,2000,59.480,2548.170,0.023,163.670,2383.580,0.069,552.410,117.460,4.703,2.940,1518.410,0.002,96.680,2633.870,0.037,8.230,244.330,0.034,4604.000,117.460,39.196,0.731
,西藏自治区,,2001,54.960,2322.750,0.024,158.550,2213.890,0.072,615.180,146.040,4.212,3.230,1374.880,0.002,105.610,2687.380,0.039,7.830,230.550,0.034,7173.600,146.040,49.121,0.683
,西藏自治区,,2002,61.220,2437.410,0.025,184.580,2482.480,0.074,538.350,166.560,3.232,4.060,1571.240,0.003,115.110,2925.160,0.039,7.650,241.420,0.032,6067.600,166.560,36.429,0.590
,西藏自治区,,2003,62.080,2571.510,0.024,200.550,2658.490,0.075,641.890,189.090,3.395,3.360,1652.650,0.002,118.380,3131.800,0.038,8.530,247.990,0.034,6881.600,189.090,36.393,0.433
,西藏自治区,,2004,72.130,2706.800,0.027,218.060,2679.990,0.081,683.140,220.340,3.100,4.700,1478.210,0.003,139.850,3284.530,0.043,10.330,272.530,0.038,8990.400,220.340,40.802,0.630
,西藏自治区,,2005,92.500,3038.420,0.030,242.620,2796.570,0.087,778.210,248.800,3.128,5.780,1796.570,0.003,160.390,3461.270,0.046,12.950,319.810,0.040,5625.000,248.800,22.609,0.713
,西藏自治区,,2006,80.970,2805.120,0.029,280.780,3229.520,0.087,820.680,290.760,2.823,4.910,1818.290,0.003,151.410,3453.080,0.044,11.390,293.940,0.039,9926.800,290.760,34.141,0.553
,西藏自治区,,2007,102.910,3390.750,0.030,301.980,3176.440,0.095,1001.260,341.430,2.933,4.770,1840.690,0.003,208.430,4053.040,0.051,13.760,307.080,0.045,9811.800,341.430,28.737,0.721
,西藏自治区,,2008,102.070,3299.420,0.031,280.950,2965.620,0.095,959.300,394.850,2.430,5.710,1923.850,0.003,163.490,3465.460,0.047,12.500,300.370,0.042,6092.800,394.850,15.431,0.543
,西藏自治区,,2009,115.460,3226.520,0.036,333.320,3389.420,0.098,1236.860,441.360,2.802,9.750,1999.620,0.005,189.820,3857.530,0.049,14.810,329.430,0.045,9680.200,441.360,21.933,0.663
,西藏自治区,,2010,120.970,3600.870,0.034,324.610,3352.350,0.097,1112.260,507.460,2.192,11.770,2306.250,0.005,207.910,4058.010,0.051,15.330,361.600,0.042,9438.000,507.460,18.599,0.539
,西藏自治区,,2011,159.090,3919.040,0.041,410.650,3759.430,0.109,1213.090,605.830,2.002,16.050,2117.780,0.008,234.820,4233.520,0.055,17.020,353.190,0.048,9752.600,605.830,16.098,0.762
,西藏自治区,,2012,149.860,3899.290,0.038,405.620,3652.010,0.111,1273.630,701.030,1.817,23.670,2264.340,0.010,235.850,4349.790,0.054,19.580,375.530,0.052,12512.000,701.030,17.848,0.660
,西藏自治区,,2013,147.420,3599.430,0.041,428.070,3831.580,0.112,1252.720,815.670,1.536,17.210,2723.800,0.006,275.480,4542.680,0.061,21.390,397.380,0.054,7484.400,815.670,9.176,0.700
,西藏自治区,,2014,131.420,3480.640,0.038,408.420,3554.600,0.115,1323.990,920.830,1.438,29.230,2567.440,0.011,263.650,4375.160,0.060,18.860,358.780,0.053,7269.200,920.830,7.894,0.650
,西藏自治区,,2015,200.760,4368.890,0.046,508.240,3957.490,0.128,1424.160,1026.390,1.388,56.830,3021.080,0.019,328.540,4960.680,0.066,21.280,395.290,0.054,7770.000,1026.390,7.570,0.783
,西藏自治区,,2016,169.730,4282.230,0.040,525.230,4054.370,0.130,1792.190,1151.410,1.557,33.050,3048.220,0.011,340.360,5381.560,0.063,23.680,414.990,0.057,7704.000,1151.410,6.691,0.656
,西藏自治区,,2017,164.170,3858.600,0.043,481.050,4012.440,0.120,1728.660,1310.920,1.319,46.640,2676.940,0.017,300.550,4640.430,0.065,23.530,436.250,0.054,10818.800,1310.920,8.253,0.546
,西藏自治区,,2018,184.640,4411.170,0.042,642.080,4789.760,0.134,2116.620,1477.630,1.432,44.930,2552.220,0.018,395.990,5569.580,0.071,30.100,484.560,0.062,13315.200,1477.630,9.011,0.640
,西藏自治区,,2019,195.290,4723.110,0.041,625.600,4607.170,0.136,1832.630,1697.820,1.079,40.910,2926.460,0.014,371.660,5499.500,0.068,26.800,458.160,0.058,13626.600,1697.820,8.026,0.518
,西藏自治区,,2020,233.130,4595.000,0.051,613.880,4362.970,0.141,2464.640,1902.740,1.295,48.930,2752.530,0.018,451.160,5973.410,0.076,30.210,481.240,0.063,10192.000,1902.740,5.356,0.739
,西藏自治区,,2021,194.950,4334.120,0.045,643.990,4740.890,0.136,2057.130,2080.200,0.989,27.450,2509.100,0.011,362.280,5085.850,0.071,30.960,465.240,0.067,8954.400,2080.200,4.305,0.588
,西藏自治区,,2022,197.720,4385.110,0.045,647.790,4791.950,0.135,2112.090,2132.600,0.985,28.140,2543.520,0.011,372.360,5141.850,0.072,31.060,480.610,0.065,13641.600,2132.600,6.397,0.530
,西藏自治区,,2023,200.560,4452.260,0.045,666.350,4932.460,0.135,2165.840,2392.700,0.994,28.250,2579.390,0.011,381.400,5312.450,0.072,31.850,481.930,0.066,18328.799,2392.700,7.660,0.545
,贵州省,,2000,55.070,2341.420,0.024,158.150,2298.900,0.069,496.210,993.530,0.499,15.710,1419.610,0.011,100.430,2732.080,0.037,7.160,230.560,0.031,21324.000,993.530,21.463,0.307
,贵州省,,2001,55.370,2408.150,0.023,157.880,2221.610,0.071,481.340,1133.270,0.425,19.180,1631.260,0.012,96.070,2686.880,0.036,7.280,219.430,0.033,22003.801,1133.270,19.416,0.234
,贵州省,,2002,62.770,2652.920,0.024,199.800,2660.230,0.075,676.950,1243.430,0.544,20.010,1681.130,0.012,126.780,3169.630,0.040,9.250,271.130,0.034,25141.600,1243.430,20.220,0.272
,贵州省,,2003,69.780,2767.040,0.025,211.340,2742.230,0.077,745.510,1426.340,0.523,25.470,1532.560,0.017,107.610,2829.740,0.038,10.190,273.290,0.037,26951.400,1426.340,18.895,0.228
,贵州省,,2004,69.500,2617.350,0.027,245.620,2966.900,0.083,776.830,1677.800,0.463,29.880,1537.610,0.019,138.970,3269.300,0.043,11.460,289.370,0.040,28512.000,1677.800,16.994,0.344
,贵州省,,2005,84.590,3054.870,0.028,229.230,2752.290,0.083,698.890,2005.420,0.349,28.490,1566.980,0.018,141.070,3249.780,0.043,11.970,294.920,0.041,26485.000,2005.420,13.207,0.259
,贵州省,,2006,73.860,2690.980,0.027,270.260,3031.530,0.089,891.910,2338.980,0.381,29.450,1820.510,0.016,167.370,3663.830,0.046,10.450,267.350,0.039,31200.000,2338.980,13.339,0.246
,贵州省,,2007,102.820,3130.790,0.033,277.930,3063.720,0.091,883.140,2884.110,0.306,27.230,1836.770,0.015,183.490,3659.440,0.050,14.170,315.050,0.045,27939.600,2884.110,9.687,0.336
,贵州省,,2008,109.670,3118.070,0.035,352.910,3591.800,0.098,1177.870,3561.560,0.331,40.440,2366.240,0.017,193.660,3833.180,0.051,16.670,354.550,0.047,29988.000,3561.560,8.420,0.411
,贵州省,,2009,98.770,3260.620,0.030,304.210,3191.800,0.095,1011.590,3912.680,0.259,55.310,1831.220,0.030,181.680,3658.350,0.050,13.060,317.840,0.041,31778.199,3912.680,8.122,0.130
,贵州省,,2010,125.070,3685.190,0.034,389.690,3764.300,0.104,1333.200,4602.160,0.290,54.320,2352.610,0.023,250.990,4393.930,0.057,16.060,328.640,0.049,34422.000,4602.160,7.480,0.328
,贵州省,,2011,114.480,3425.060,0.033,385.320,3510.690,0.110,1099.950,5701.840,0.193,55.450,2516.360,0.022,243.590,4142.600,0.059,16.370,336.530,0.049,34825.398,5701.840,6.108,0.225
,贵州省,,2012,137.030,3673.850,0.037,466.550,4028.660,0.116,1538.930,6852.200,0.225,65.730,2721.840,0.024,250.770,4270.350,0.059,21.530,396.960,0.054,33363.199,6852.200,4.869,0.378
,贵州省,,2013,163.240,4067.490,0.040,442.350,3802.870,0.116,1561.740,8086.860,0.193,66.440,2560.140,0.026,300.250,4963.790,0.060,19.890,393.380,0.051,38049.000,8086.860,4.705,0.316
,贵州省,,2014,147.500,3631.940,0.041,492.910,4168.910,0.118,1606.390,9266.390,0.173,85.340,2400.980,0.036,276.860,4805.540,0.058,24.090,422.990,0.057,36774.398,9266.390,3.969,0.320
,贵州省,,2015,159.990,3917.160,0.041,456.750,3753.800,0.122,1438.040,10502.600,0.137,96.490,2704.520,0.036,301.400,5000.270,0.060,21.970,412.370,0.053,40075.000,10502.600,3.816,0.249
,贵州省,,2016,169.660,4013.620,0.042,470.600,3875.780,0.121,1586.740,11776.700,0.135,127.090,2322.340,0.055,318.820,4991.130,0.064,22.180,390.410,0.057,41004.000,11776.700,3.482,0.262
,贵州省,,2017,186.580,4248.970,0.044,586.390,4423.870,0.133,1693.060,13540.800,0.125,125.390,2675.710,0.047,333.820,5052.390,0.066,28.520,460.660,0.062,39323.602,13540.800,2.904,0.331
,贵州省,,2018,199.560,4413.010,0.045,577.570,4496.990,0.128,1622.500,14806.500,0.110,134.380,2537.860,0.053,306.550,4897.060,0.063,21.810,394.730,0.055,39261.602,14806.500,2.652,0.153
,贵州省,,2019,204.680,4432.120,0.046,647.380,4763.090,0.136,1789.040,16769.300,0.107,188.530,2626.500,0.072,356.370,5407.080,0.066,26.980,426.340,0.063,39312.000,16769.300,2.344,0.277
,贵州省,,2020,215.780,4675.530,0.046,761.800,5185.700,0.147,1887.060,17826.600,0.106,146.150,3099.120,0.047,376.880,5230.740,0.072,33.260,518.830,0.064,44144.000,17826.600,2.476,0.356
,贵州省,,2021,211.680,4835.810,0.044,630.250,4432.540,0.142,2019.250,19586.400,0.103,158.740,3371.970,0.047,395.950,5249.560,0.075,29.690,456.520,0.065,43886.398,19586.400,2.241,0.249
,贵州省,,2022,214.600,4849.130,0.044,638.820,4542.790,0.141,2067.940,20164.600,0.102,163.210,3426.140,0.048,399.110,5342.790,0.075,30.280,470.050,0.064,49938.000,20164.600,2.477,0.227
,贵州省,,2023,218.310,4873.330,0.045,657.560,4685.740,0.140,2088.680,20913.300,0.102,168.510,3446.750,0.049,408.970,5440.080,0.075,30.480,472.230,0.065,55989.602,20913.300,2.677,0.252
,辽宁省,,2000,58.120,2319.410,0.025,166.630,2392.690,0.070,510.600,4669.060,0.109,26.400,1567.600,0.017,89.490,2640.470,0.034,7.040,219.400,0.032,20612.000,4669.060,4.415,0.281
,辽宁省,,2001,61.630,2323.870,0.027,196.050,2623.200,0.075,553.760,5033.080,0.110,23.250,1806.440,0.013,112.030,2771.490,0.040,9.200,270.580,0.034,21420.000,5033.080,4.256,0.371
,辽宁省,,2002,65.190,2582.260,0.025,180.790,2412.000,0.075,601.080,5458.220,0.110,29.430,1504.510,0.020,118.110,3087.750,0.038,7.670,221.120,0.035,23016.400,5458.220,4.217,0.264
,辽宁省,,2003,71.060,2675.790,0.027,209.300,2565.290,0.082,785.370,6002.540,0.131,41.110,1511.430,0.027,128.080,2991.210,0.043,9.860,271.130,0.036,23211.600,6002.540,3.867,0.389
,辽宁省,,2004,88.250,2909.830,0.030,218.690,2591.440,0.084,712.490,6672.000,0.107,38.670,1562.910,0.025,145.220,3299.540,0.044,9.630,262.860,0.037,28180.801,6672.000,4.224,0.365
,辽宁省,,2005,87.730,3096.920,0.028,258.440,2891.240,0.089,871.470,8047.260,0.108,41.030,1709.920,0.024,158.800,3498.690,0.045,12.300,315.450,0.039,27320.000,8047.260,3.395,0.323
,辽宁省,,2006,93.020,2865.970,0.032,302.020,3237.520,0.093,1030.730,9304.520,0.111,38.540,1907.230,0.020,185.150,3704.650,0.050,13.980,320.340,0.044,27242.801,9304.520,2.928,0.445
,辽宁省,,2007,84.780,2880.250,0.029,291.260,3084.670,0.094,1060.080,11164.300,0.095,30.730,1921.480,0.016,165.960,3605.500,0.046,13.250,306.900,0.043,27707.400,11164.300,2.482,0.211
,辽宁省,,2008,110.220,3290.410,0.033,306.210,3084.940,0.099,1224.850,13668.600,0.090,48.180,2136.930,0.023,198.120,3668.890,0.054,14.890,323.210,0.046,31046.400,13668.600,2.271,0.376
,辽宁省,,2009,109.730,3219.900,0.034,363.880,3640.030,0.100,1250.330,15212.500,0.082,55.710,2015.720,0.028,235.160,4369.780,0.054,16.550,342.090,0.048,34550.602,15212.500,2.271,0.281
,辽宁省,,2010,136.300,3562.850,0.038,400.360,3743.210,0.107,1091.280,18457.300,0.059,77.440,2501.270,0.031,248.430,4400.900,0.056,17.030,355.580,0.048,33084.000,18457.300,1.792,0.351
,辽宁省,,2011,132.530,3893.360,0.034,360.810,3349.680,0.108,1267.550,22226.700,0.057,74.200,2446.220,0.030,257.120,4537.350,0.057,16.650,351.750,0.047,31781.199,22226.700,1.430,0.190
,辽宁省,,2012,142.530,3693.360,0.039,440.920,3887.320,0.113,1530.670,24846.400,0.062,93.270,2486.600,0.038,257.820,4633.090,0.056,17.930,370.160,0.048,32473.600,24846.400,1.307,0.283
,辽宁省,,2013,167.730,4287.200,0.039,449.510,3789.930,0.119,1441.120,27213.200,0.053,108.590,2697.680,0.040,257.520,4444.270,0.058,20.650,374.220,0.055,36498.000,27213.200,1.341,0.332
,辽宁省,,2014,159.880,4168.310,0.038,444.440,3665.080,0.121,1566.790,28626.600,0.055,106.100,2498.270,0.042,304.640,4868.400,0.063,19.180,372.950,0.051,36910.398,28626.600,1.289,0.263
,辽宁省,,2015,179.420,4395.730,0.041,549.250,4236.200,0.130,1810.010,28669.000,0.063,116.790,2339.450,0.050,291.560,4630.060,0.063,24.870,422.860,0.059,38052.000,28669.000,1.327,0.386
,辽宁省,,2016,154.830,3749.400,0.041,490.140,3877.630,0.126,1713.040,22246.900,0.077,87.240,2335.880,0.037,343.330,5110.430,0.067,23.940,435.680,0.055,41076.000,22246.900,1.846,0.241
,辽宁省,,2017,185.160,4136.590,0.045,561.550,4152.610,0.135,1961.040,23409.200,0.084,106.530,2671.190,0.040,365.420,5112.440,0.071,26.600,471.910,0.056,42039.398,23409.200,1.796,0.348
,辽宁省,,2018,208.830,4420.130,0.047,564.520,4267.160,0.132,1772.240,25315.300,0.070,94.210,3170.420,0.030,372.840,5580.810,0.067,25.870,446.790,0.058,42218.000,25315.300,1.668,0.223
,辽宁省,,2019,229.020,4538.330,0.050,701.540,4948.280,0.142,2272.690,24909.400,0.091,129.730,3088.210,0.042,378.530,5380.340,0.070,30.140,501.800,0.060,43149.602,24909.400,1.732,0.335
,辽宁省,,2020,223.270,4735.080,0.047,631.670,4557.790,0.139,2102.120,25115.000,0.084,97.940,2844.180,0.034,391.100,5698.260,0.069,31.610,484.890,0.065,46368.000,25115.000,1.846,0.272
