uid,province_id,province,year,co2_emissions,gdp,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,Factor_1,Factor_2,Factor_3
1111,4,Beijing,2011,75572432,17653.301,4394,2288,0.037999999,0.107,0.082000002,0.037,0.056000002,0.046999998,2.9119999,0.27599999,0,9.7786779,18.140602,0.57724851,0.050770439,0.21201079,-0.078708164,-0.36813486,-0.054481249,-0.01365316,-0.23066932,-0.23515612,-0.14696394,0.2496645,-0.29516634
1112,4,Beijing,2012,78344336,19568.301,5238,2886,0.035,0.112,0.082999997,0.041999999,0.061000001,0.050999999,2.586,0.28200001,0,9.8816662,18.176624,0.78251046,0.1947858,-0.15538691,0.13118047,-0.36609045,0.097104572,0.38944381,0.13564421,-0.28766426,-0.019334666,0.40192184,-0.28183571
1113,4,Beijing,2013,78136552,21746,7547,4652,0.039000001,0.112,0.075000003,0.063000001,0.059999999,0.048999999,2.3440001,0.248,0,9.9871855,18.173969,1.3440623,0.6200887,0.33447701,0.13118047,-0.38244587,0.73376524,0.30882424,-0.047512557,-0.32664266,-0.098763116,1.0359286,-0.26649863
1114,4,Beijing,2014,79475488,23577.5,9325,5428,0.041000001,0.122,0.082999997,0.072999999,0.066,0.056000002,2.3010001,0.421,0,10.068048,18.19096,1.7764744,0.80697149,0.57940894,0.55095738,-0.36609045,1.0369369,0.79254079,0.59353632,-0.33356857,0.32816541,1.2689493,-0.15289338
1115,4,Beijing,2015,80420688,26034.1,10666,6034,0.037,0.119,0.064000003,0.122,0.057999998,0.052000001,2.3710001,0.244,0,10.167163,18.202782,2.1026073,0.95291352,0.089545049,0.42502436,-0.40493461,2.5224783,0.14758539,0.22722276,-0.32229385,-0.2604205,2.0852969,-0.2983709
1116,4,Beijing,2016,74134216,28438.699,12050,6585,0.039000001,0.121,0.074000001,0.145,0.061999999,0.052000001,2.0880001,0.222,0,10.255507,18.121387,2.439198,1.0856099,0.33447701,0.50897962,-0.38449031,3.2197731,0.47006309,0.22722276,-0.36787605,-0.15994218,2.4655676,-0.28708073
1117,4,Beijing,2017,76233832,31325.9,13973,7179,0.046999998,0.12800001,0.074000001,0.183,0.071000002,0.057,2.063,0.45699999,0,10.352201,18.149317,2.9068742,1.228662,1.3142043,0.80282384,-0.38449031,4.3718257,1.1956381,0.6851145,-0.37190276,0.41428351,2.9099407,-0.19496253
1118,4,Beijing,2018,77704184,35161.398,17238,7673,0.048999999,0.138,0.077,0.139,0.075000003,0.059,1.923,0.465,0,10.467704,18.168419,3.7009265,1.3476312,1.5591363,1.2226005,-0.37835702,3.0378702,1.5181158,0.86827129,-0.39445227,0.70607787,2.8146493,-0.010479774
1119,4,Beijing,2019,78044416,37767,17833,7536,0.046999998,0.12800001,0.057999998,0.1,0.064000003,0.057,1.6569999,0.204,0,10.539191,18.172789,3.8456314,1.3146377,1.3142043,0.80282384,-0.41720119,1.8555006,0.63130224,0.6851145,-0.43729636,0.25176436,2.6297951,-0.058186032
1120,4,Beijing,2020,77630136,38503.602,19783,9047,0.045000002,0.14,0.064000003,0.090999998,0.071999997,0.064999998,1.734,0.31900001,0,10.558507,18.167467,4.3198738,1.6785294,1.0692729,1.306556,-0.40493461,1.5826459,1.276257,1.4177412,-0.42489412,0.6381855,2.795156,0.09954606
1121,4,Beijing,2021,80102176,44350.699,23679,8318,0.052000001,0.14,0.046999998,0.072999999,0.071000002,0.066,1.441,0.28099999,0,10.699883,18.198814,5.2673864,1.5029655,1.9265344,1.306556,-0.43968993,1.0369369,1.1956381,1.5093198,-0.472087,0.81682926,2.9056787,0.18626496
1122,4,Beijing,2022,77157248,45222.398,26278,7540,0.050999999,0.138,0.048,0.072999999,0.071000002,0.066,1.442,0.287,0,10.719348,18.161356,5.899467,1.315601,1.8040682,1.2226005,-0.43764549,1.0369369,1.1956381,1.5093198,-0.47192594,0.70725614,3.128365,0.20890529
1123,4,Beijing,2023,82272656,47353.699,25516,6753,0.050999999,0.13500001,0.046999998,0.074000001,0.07,0.068000004,1.416,0.27599999,0,10.7654,18.22555,5.7141476,1.1260691,1.8040682,1.0966678,-0.43968993,1.0672541,1.1150185,1.6924769,-0.47611371,0.7413255,2.9658809,0.17807584
2200,5,Jilin,2000,60578928,1769.2,43,72,0.024,0.072999999,0.32699999,0.014,0.035999998,0.033,7.9879999,0.36399999,0,7.4782829,17.919458,-0.48092052,-0.48290524,-1.5025125,-1.5059502,0.13275057,-0.75177622,-1.6260417,-1.5127664,0.58242458,-1.579475,-0.12060825,0.07271871
2201,5,Jilin,2001,65226916,1921.7,47,46,0.025,0.071000002,0.241,0.014,0.034000002,0.033,7.6680002,0.23800001,0,7.5609655,17.993383,-0.47994772,-0.48916677,-1.3800464,-1.5899054,-0.043070443,-0.75177622,-1.7872802,-1.5127664,0.53088289,-1.6346949,-0.12374556,-0.061429545
2202,5,Jilin,2002,70295080,2067.3,47,75,0.025,0.077,0.244,0.016000001,0.041999999,0.035999998,6.211,0.34900001,0,7.6339989,18.068213,-0.47994772,-0.48218274,-1.3800464,-1.3380393,-0.036937136,-0.69114184,-1.1423252,-1.2380314,0.29620692,-1.3086337,-0.21778919,-0.13180484
2203,5,Jilin,2003,77726608,2169.7,64,69,0.025,0.082999997,0.27599999,0.018999999,0.044,0.037,6.2779999,0.37900001,0,7.682344,18.168709,-0.4758133,-0.48362771,-1.3800464,-1.0861732,0.028484615,-0.60019034,-0.98108631,-1.1464528,0.30699846,-1.1620504,-0.22621047,-0.070863292
2204,5,Jilin,2004,84110456,2487.7,47,72,0.028000001,0.079999998,0.26699999,0.021,0.041000001,0.037999999,5.6329999,0.28,0,7.8191137,18.247641,-0.47994772,-0.48290524,-1.0126485,-1.2121062,0.010084735,-0.53955603,-1.2229444,-1.0548745,0.20310965,-1.1420524,-0.22605155,-0.1314407
2205,5,Jilin,2005,92283944,2810.1001,67,94,0.028999999,0.086999997,0.252,0.018999999,0.046,0.043000001,5.0300002,0.36899999,0,7.9409752,18.340382,-0.47508368,-0.47760701,-0.89018273,-0.91826236,-0.020581692,-0.60019034,-0.8198474,-0.59698254,0.10598575,-0.78204966,-0.35558578,-0.13777804
2206,5,Jilin,2006,98020504,3271.5,78,87,0.029999999,0.092,0.23999999,0.018999999,0.046,0.039000001,4.4530001,0.296,0,8.0930042,18.400688,-0.47240847,-0.47929281,-0.76771677,-0.70837373,-0.045114875,-0.60019034,-0.8198474,-0.96329606,0.013049545,-0.79692948,-0.35975927,-0.20263168
2207,5,Jilin,2007,106402296,4134.7002,112,124,0.029999999,0.094999999,0.212,0.014,0.048,0.045000002,3.6159999,0.28299999,0,8.3271704,18.482738,-0.46413964,-0.47038215,-0.76771677,-0.58244067,-0.10235892,-0.75177622,-0.65860856,-0.41382575,-0.12176432,-0.56161302,-0.4840166,-0.2582311
2208,5,Jilin,2008,102255000,4905.3999,125,151,0.030999999,0.097999997,0.161,0.022,0.050999999,0.045000002,2.9360001,0.30599999,0,8.4980917,18.44298,-0.460978,-0.46387979,-0.6452508,-0.45650762,-0.20662487,-0.50923884,-0.41675046,-0.41382575,-0.23129046,-0.4489044,-0.4560329,-0.36731303
2209,5,Jilin,2009,120920656,5515.2998,166,239,0.032000002,0.103,0.182,0.024,0.052000001,0.048999999,2.438,0.257,0,8.6152811,18.610645,-0.45100677,-0.44268689,-0.52278459,-0.246619,-0.16369183,-0.44860449,-0.33613086,-0.047512557,-0.31150231,-0.22935213,-0.49328533,-0.34904411
2210,5,Jilin,2010,137894752,6505.8999,215,211,0.035999998,0.106,0.15099999,0.032000002,0.052999999,0.050999999,2.6340001,0.31299999,0,8.7804651,18.742001,-0.43908989,-0.44943008,-0.032921158,-0.12068596,-0.22706918,-0.20606707,-0.25551158,0.13564421,-0.27993298,0.001639673,-0.48552647,-0.33948496
2211,5,Jilin,2011,153019056,7857.7002,218,229,0.033,0.101,0.101,0.041999999,0.056000002,0.046,1.899,0.131,0,8.9692488,18.846073,-0.4383603,-0.44509518,-0.40031886,-0.33057427,-0.32929069,0.097104572,-0.01365316,-0.32224753,-0.3983179,-0.25333312,-0.33521754,-0.51789868
2212,5,Jilin,2012,155707616,8831.2998,278,258,0.035999998,0.112,0.106,0.050000001,0.055,0.050999999,1.849,0.266,0,9.0860577,18.863491,-0.42376822,-0.43811116,-0.032921158,0.13118047,-0.31906855,0.33964199,-0.09427274,0.13564421,-0.4063713,0.077801459,-0.34976467,-0.47092855
2213,5,Jilin,2013,158632912,9608.5996,302,264,0.039000001,0.114,0.101,0.059999999,0.057999998,0.056000002,2.003,0.31900001,0,9.170414,18.882103,-0.41793138,-0.43666619,0.33447701,0.21513572,-0.32929069,0.64281362,0.14758539,0.59353632,-0.38156685,0.38938335,-0.34400433,-0.42537317
2214,5,Jilin,2014,158808832,10077,369,342,0.035,0.116,0.105,0.059,0.061000001,0.052000001,1.559,0.23800001,0,9.2180109,18.883211,-0.4016369,-0.41788158,-0.15538691,0.29909098,-0.32111296,0.6124965,0.38944381,0.22722276,-0.45308098,0.23528045,-0.2991398,-0.48333114
2215,5,Jilin,2015,152188368,10162.9,451,502,0.037999999,0.12899999,0.11,0.046,0.067000002,0.055,1.8099999,0.35100001,0,9.2264996,18.84063,-0.38169438,-0.37934902,0.21201079,0.84480101,-0.31089082,0.21837328,0.87316036,0.50195771,-0.41265297,0.72364438,-0.5285368,-0.35320055
2216,5,Jilin,2016,149386016,10603.5,579,595,0.037999999,0.119,0.127,0.048,0.061000001,0.054000001,1.684,0.133,0,9.268939,18.822044,-0.3505646,-0.35695198,0.21201079,0.42502436,-0.2761355,0.27900764,0.38944381,0.41037953,-0.43294752,0.43621477,-0.40441719,-0.38626391
2217,5,Jilin,2017,150666336,11083,791,798,0.046,0.13699999,0.113,0.046,0.07,0.061000001,1.687,0.405,0,9.3131676,18.830578,-0.29900593,-0.30806383,1.1917386,1.1806227,-0.30475754,0.21837328,1.1150185,1.0514281,-0.4324643,1.3055137,-0.63124865,-0.24646938
2218,5,Jilin,2018,159117712,11437.4,917,861,0.041999999,0.131,0.14399999,0.039000001,0.066,0.057999998,1.839,0.189,0,9.3446436,18.885155,-0.26836255,-0.29289165,0.70187467,0.92875659,-0.2413802,0.006153103,0.79254079,0.77669269,-0.40798199,0.93781376,-0.56347352,-0.24508241
2219,5,Jilin,2019,159133424,11949.4,1136,1124,0.041999999,0.132,0.147,0.050999999,0.064999998,0.061000001,2.5139999,0.18799999,0,9.3884363,18.885254,-0.21510145,-0.22955377,0.70187467,0.97073436,-0.2352469,0.36995912,0.71192122,1.0514281,-0.29926115,0.97799748,-0.40628847,-0.1860469
2220,5,Jilin,2020,157648576,12499.5,1228,1358,0.050000001,0.14399999,0.16599999,0.039000001,0.068999998,0.061000001,2.3610001,0.34799999,0,9.433444,18.875879,-0.19272693,-0.17319994,1.6816025,1.4744666,-0.19640273,0.006153103,1.0343989,1.0514281,-0.32390451,1.5022345,-0.63032025,-0.062794335
2221,5,Jilin,2021,162555520,13431.1,1324,1456,0.050999999,0.149,0.178,0.032000002,0.079000004,0.071999997,2.312,0.43200001,0,9.5053282,18.90653,-0.16937961,-0.14959876,1.8040682,1.6843555,-0.17186955,-0.20606707,1.8405935,2.0587897,-0.33179685,2.1202719,-0.85309988,0.060889367
2222,5,Jilin,2022,160051504,13121.4,1860,1101,0.050999999,0.147,0.18000001,0.033,0.079999998,0.072999999,2.5020001,0.447,0,9.4819994,18.891006,-0.039023682,-0.23509283,1.8040682,1.6004,-0.16778067,-0.17574996,1.9212124,2.1503682,-0.30119395,2.1394815,-0.82709396,0.085142247
2223,5,Jilin,2023,170404480,13942.7,2082,1123,0.050999999,0.147,0.18000001,0.033,0.079999998,0.072999999,2.572,0.465,0,9.5427113,18.953686,0.014967016,-0.22979461,1.8040682,1.6004,-0.16778067,-0.17574996,1.9212124,2.1503682,-0.2899192,2.132931,-0.79872268,0.095145456
5100,6,Sichuan,2000,108654584,3975.6001,59,85,0.023,0.071999997,0.122,0.018999999,0.037999999,0.030999999,3.914,0.36300001,0,8.2879314,18.503685,-0.47702929,-0.47977445,-1.6249784,-1.547928,-0.28635764,-0.60019034,-1.4648029,-1.6959231,-0.07376606,-1.6991615,-0.12649013,-0.53340673
5101,6,Sichuan,2001,111107720,4350.5,63,87,0.027000001,0.075999998,0.149,0.02,0.039999999,0.032000002,3.316,0.384,0,8.378046,18.526011,-0.47605649,-0.47929281,-1.1351144,-1.3800172,-0.23115802,-0.56987321,-1.303564,-1.6043446,-0.17008469,-1.4375677,-0.1963802,-0.5085566
5102,6,Sichuan,2002,115845808,4790.5,103,119,0.028999999,0.077,0.147,0.02,0.039000001,0.035,3.29,0.40099999,0,8.47439,18.56777,-0.46632844,-0.47158629,-0.89018273,-1.3380393,-0.2352469,-0.56987321,-1.3841833,-1.3296096,-0.17427245,-1.3028131,-0.22904745,-0.48751059
5103,6,Sichuan,2003,126520728,5422.7002,95,123,0.029999999,0.082999997,0.126,0.026000001,0.041000001,0.039999999,2.7179999,0.49900001,0,8.5983496,18.655916,-0.46827406,-0.47062299,-0.76771677,-1.0861732,-0.27817991,-0.38797015,-1.2229444,-0.87171781,-0.26640329,-1.0344918,-0.26478639,-0.52517921
5104,6,Sichuan,2004,144673792,6395.7998,99,148,0.028999999,0.081,0.124,0.018999999,0.045000002,0.039000001,2.6600001,0.33199999,0,8.7633972,18.789991,-0.46730125,-0.46460226,-0.89018273,-1.1701285,-0.28226879,-0.60019034,-0.90046668,-0.96329606,-0.27574521,-1.0196908,-0.33030879,-0.5204646
5105,6,Sichuan,2005,168215312,7287.3999,152,174,0.028999999,0.088,0.116,0.028999999,0.046,0.039000001,2.424,0.36300001,0,8.8939018,18.940756,-0.45441157,-0.45834073,-0.89018273,-0.8762846,-0.29862425,-0.29701865,-0.8198474,-0.96329606,-0.31375724,-0.93210447,-0.26080909,-0.54986227
5106,6,Sichuan,2006,187790384,8602.0996,243,299,0.029999999,0.086000003,0.090000004,0.028999999,0.046,0.037,2.0639999,0.222,0,9.059762,19.050837,-0.43228024,-0.42823717,-0.76771677,-0.96023983,-0.35177943,-0.29701865,-0.8198474,-1.1464528,-0.37174171,-0.98662239,-0.230786,-0.61347651
5107,6,Sichuan,2007,209899232,10694.5,257,282,0.029999999,0.093999997,0.097999997,0.034000002,0.048,0.044,1.826,0.317,0,9.2774849,19.162138,-0.42887545,-0.43233126,-0.76771677,-0.6244185,-0.33542398,-0.14543273,-0.65860856,-0.50540429,-0.41007587,-0.66760015,-0.28204501,-0.58080757
5108,6,Sichuan,2008,210783248,12941.4,280,392,0.034000002,0.101,0.083999999,0.037999999,0.052999999,0.044,1.466,0.40200001,0,9.4681864,19.166342,-0.42328182,-0.40584016,-0.27785265,-0.33057427,-0.36404601,-0.024164131,-0.25551158,-0.50540429,-0.46806031,-0.34483817,-0.33051535,-0.57670212
5109,6,Sichuan,2009,217217776,14396.2,435,645,0.034000002,0.098999999,0.086000003,0.055,0.055,0.048,1.579,0.33899999,0,9.5747194,19.196411,-0.38558561,-0.34491056,-0.27785265,-0.41452986,-0.35995713,0.49122781,-0.09427274,-0.13909078,-0.44985965,-0.2526271,-0.15876056,-0.56657958
5110,6,Sichuan,2010,227612288,17466.699,630,941,0.035999998,0.105,0.077,0.057,0.056000002,0.046,1.107,0.329,0,9.7680511,19.243155,-0.33816135,-0.27362537,-0.032921158,-0.16266374,-0.37835702,0.55186218,-0.01365316,-0.32224753,-0.52588367,-0.16063866,-0.12335815,-0.59395188
5111,6,Sichuan,2011,255342624,21313.1,786,1095,0.033,0.106,0.063000001,0.052999999,0.056000002,0.046999998,0.94099998,0.17399999,0,9.9670773,19.358116,-0.30022192,-0.2365378,-0.40031886,-0.12068596,-0.40697905,0.43059346,-0.01365316,-0.23066932,-0.55262095,-0.2329151,-0.112491,-0.62599868
5112,6,Sichuan,2012,260054192,24224.9,1430,1886,0.039000001,0.109,0.050999999,0.063000001,0.054000001,0.050999999,0.92799997,0.28099999,0,10.095137,19.3764,-0.14360026,-0.046042565,0.33447701,0.005247098,-0.43151221,0.73376524,-0.17489201,0.13564421,-0.55471486,0.014589322,0.054055143,-0.58007586
5113,6,Sichuan,2013,267196240,26858.4,1755,1727,0.035999998,0.114,0.063000001,0.059,0.057,0.052999999,0.90899998,0.235,0,10.198334,19.403494,-0.064559825,-0.084334277,-0.032921158,0.21513572,-0.40697905,0.6124965,0.066966116,0.31880099,-0.55777514,0.094737828,0.012297214,-0.5489434
5114,6,Sichuan,2014,264785408,29357.5,2074,2020,0.035,0.114,0.050000001,0.064000003,0.056000002,0.054000001,0.93300003,0.19499999,0,10.287303,19.39443,0.013021406,-0.013771563,-0.15538691,0.21513572,-0.43355665,0.76408243,-0.01365316,0.41037953,-0.55390948,0.036844298,0.13582911,-0.56657177
5115,6,Sichuan,2015,258202576,30829.1,3623,3114,0.039999999,0.125,0.059999999,0.064000003,0.061999999,0.054000001,0.86299998,0.29800001,0,10.336214,19.369255,0.38974029,0.24969468,0.45694274,0.67689043,-0.41311234,0.76408243,0.47006309,0.41037953,-0.56518424,0.40861043,0.3053022,-0.44359061
5116,6,Sichuan,2016,253662736,33879.199,5039,3506,0.044,0.133,0.048999999,0.054000001,0.067000002,0.061999999,0.73500001,0.405,0,10.430556,19.351517,0.7341134,0.3440994,0.94680667,1.0127121,-0.43560109,0.46091071,0.87316036,1.1430062,-0.58580095,0.92834991,0.24801551,-0.32735449
5117,6,Sichuan,2017,253441536,38517.102,6250,4901,0.044,0.12800001,0.052000001,0.064000003,0.068999998,0.059,0.74199998,0.31099999,0,10.558858,19.350643,1.0286303,0.68005496,0.94680667,0.80282384,-0.42946777,0.76408243,1.0343989,0.86827129,-0.58467346,0.75153077,0.66211212,-0.31244066
5118,6,Sichuan,2018,257759072,43539,6080,4892,0.044,0.126,0.044,0.090999998,0.064000003,0.056000002,0.59299999,0.17,0,10.681413,19.367537,0.98728597,0.6778875,0.94680667,0.71886826,-0.44582322,1.5826459,0.63130224,0.59353632,-0.60867262,0.49948567,0.9592523,-0.41816914
5119,6,Sichuan,2019,253486128,47168.602,4264,5782,0.048,0.13500001,0.039999999,0.090999998,0.074000001,0.061999999,0.60699999,0.33199999,0,10.761484,19.350821,0.54563236,0.89222473,1.4366705,1.0966678,-0.45400095,1.5826459,1.4374962,1.1430062,-0.60641766,1.1564929,0.67211527,-0.33515593
5120,6,Sichuan,2020,249253776,49445.102,4778,7520,0.052000001,0.14300001,0.046999998,0.092,0.077,0.064999998,0.64700001,0.45300001,0,10.808619,19.333982,0.67063785,1.3107845,1.9265344,1.4324894,-0.43968993,1.6129632,1.6793543,1.4177412,-0.59997493,1.4778421,0.82308435,-0.22451761
5121,6,Sichuan,2021,268385936,55131.301,4659,5716,0.044,0.145,0.046,0.067000002,0.072999999,0.07,0.495,0.285,0,10.917473,19.407936,0.64169687,0.87633008,0.94680667,1.5164443,-0.44173437,0.85503393,1.3568766,1.8756334,-0.62445724,1.3503838,0.42677376,-0.26708999
5122,6,Sichuan,2022,263363184,57609.398,5351,5154,0.044,0.141,0.046,0.068000004,0.072999999,0.07,0.51499999,0.26499999,0,10.961441,19.389044,0.80999219,0.74098456,0.94680667,1.3485339,-0.44173437,0.88535118,1.3568766,1.8756334,-0.62123591,1.2969878,0.46607026,-0.27163827
5123,6,Sichuan,2023,278601952,61353.398,5906,5507,0.044,0.14300001,0.046,0.068000004,0.072999999,0.07,0.52899998,0.273,0,11.024405,19.445295,0.94496894,0.82599694,0.94680667,1.4324894,-0.44173437,0.88535118,1.3568766,1.8756334,-0.61898094,1.2962165,0.56070149,-0.251784
1200,7,Tianjin,2000,47741952,1608.4,32,81,0.021,0.066,0.308,0.002,0.035999998,0.032000002,9.7399998,0.193,0,7.3829951,17.68132,-0.48359573,-0.48073778,-1.8699104,-1.7997941,0.093906395,-1.1155822,-1.6260417,-1.6043446,0.86461556,-1.7764959,-0.15016094,0.18163143
1201,7,Tianjin,2001,51193704,1778.3,40,78,0.026000001,0.075000003,0.322,0.002,0.039000001,0.035999998,7.8460002,0.36199999,0,7.4834132,17.751127,-0.48165014,-0.48146024,-1.2575804,-1.4219946,0.12252842,-1.1155822,-1.3841833,-1.2380314,0.55955297,-1.3237975,-0.30629358,0.11563702
1202,7,Tianjin,2002,53101508,1952.3,73,83,0.026000001,0.078000002,0.25099999,0.003,0.039000001,0.033,7.704,0.257,0,7.5767636,17.787716,-0.4736245,-0.48025611,-1.2575804,-1.2960615,-0.022626156,-1.085265,-1.3841833,-1.5127664,0.53668129,-1.3862112,-0.28635633,0.009921707
1203,7,Tianjin,2003,57383888,2288.7,219,127,0.028000001,0.079000004,0.259,0.004,0.043000001,0.037999999,5.9879999,0.347,0,7.7357392,17.865274,-0.43811709,-0.46965966,-1.0126485,-1.2540838,-0.006270681,-1.054948,-1.0617056,-1.0548745,0.26028875,-1.0915817,-0.36749724,-0.072864391
1204,7,Tianjin,2004,62326364,2663.3,143,114,0.026000001,0.082000002,0.206,0.004,0.041999999,0.037999999,5.7350001,0.177,0,7.8873215,17.947895,-0.4566004,-0.47279042,-1.2575804,-1.1281507,-0.1146255,-1.054948,-1.1423252,-1.0548745,0.21953861,-1.1585294,-0.36944026,-0.17017703
1205,7,Tianjin,2005,81987472,3203.6001,173,125,0.026000001,0.083999999,0.19400001,0.004,0.041999999,0.037,3.905,0.101,0,8.0720301,18.222076,-0.44930434,-0.47014132,-1.2575804,-1.0441954,-0.13915865,-1.054948,-1.1423252,-1.1464528,-0.075215682,-1.1692723,-0.39094508,-0.33856198
1206,7,Tianjin,2006,83839464,3592.5,284,210,0.028999999,0.090999998,0.176,0.004,0.048,0.039000001,3.931,0.24600001,0,8.1866035,18.244415,-0.42230901,-0.44967091,-0.89018273,-0.75035155,-0.17595841,-1.054948,-0.65860856,-0.96329606,-0.071027912,-0.80205297,-0.47763184,-0.29309246
1207,7,Tianjin,2007,85655152,4229.7998,354,293,0.033,0.093000002,0.185,0.003,0.046999998,0.041000001,3.892,0.223,0,8.3499098,18.265841,-0.40528491,-0.42968217,-0.40031886,-0.66639596,-0.15755853,-1.085265,-0.73922813,-0.78013927,-0.077309571,-0.61042976,-0.52525276,-0.24649079
1208,7,Tianjin,2008,88093848,5278.2998,290,285,0.033,0.096000001,0.176,0.006,0.050999999,0.046,3.322,0.29899999,0,8.5713596,18.293913,-0.4208498,-0.4316088,-0.40031886,-0.54046291,-0.17595841,-0.9943136,-0.41675046,-0.32224753,-0.16911827,-0.35813922,-0.58898032,-0.27052218
1209,7,Tianjin,2009,106989664,5828.6001,419,423,0.032000002,0.098999999,0.154,0.007,0.050999999,0.044,2.434,0.16,0,8.6705322,18.488243,-0.38947681,-0.39837447,-0.52278459,-0.41452986,-0.22093588,-0.96399641,-0.41675046,-0.50540429,-0.31214657,-0.42543694,-0.54888785,-0.37872621
1210,7,Tianjin,2010,118707040,6991.6001,535,555,0.035999998,0.105,0.111,0.013,0.052999999,0.046999998,2.0120001,0.252,0,8.8524647,18.592169,-0.36126545,-0.36658514,-0.032921158,-0.16266374,-0.30884638,-0.78209335,-0.25551158,-0.23066932,-0.38011721,-0.11719211,-0.569372,-0.4151392
1211,7,Tianjin,2011,123786520,8240.7998,791,811,0.034000002,0.104,0.105,0.015,0.052000001,0.048,1.9119999,0.126,0,9.0168524,18.634069,-0.29900593,-0.30493307,-0.27785265,-0.20464122,-0.32111296,-0.72145903,-0.33613086,-0.13909078,-0.39622402,-0.21338262,-0.4736791,-0.43960342
1212,7,Tianjin,2012,125890656,9193,1109,1210,0.041000001,0.11,0.121,0.017000001,0.059,0.050000001,1.771,0.31299999,0,9.1261978,18.650925,-0.22166789,-0.20884255,0.57940894,0.047224887,-0.28840208,-0.66082466,0.22820497,0.044065997,-0.41893458,0.29409754,-0.52512449,-0.33465719
1213,7,Tianjin,2013,129313936,10075.2,1576,1398,0.039999999,0.119,0.105,0.022,0.061999999,0.050000001,1.757,0.33399999,0,9.2178326,18.677753,-0.10809287,-0.16356681,0.45694274,0.42502436,-0.32111296,-0.50923884,0.47006309,0.044065997,-0.42118955,0.40643826,-0.44627389,-0.33269525
1214,7,Tianjin,2014,133682904,10749.2,1570,1775,0.037,0.12,0.113,0.026000001,0.059999999,0.057,1.587,0.28099999,0,9.2825871,18.710981,-0.10955207,-0.072774515,0.089545049,0.46700183,-0.30475754,-0.38797015,0.30882424,0.6851145,-0.44857109,0.43843624,-0.38571548,-0.33243629
